provinceID,x,y,province_r,province_g,province_b,owner_r,owner_g,owner_b,owner_name
province_2055,3910,1208,113,74,212,159,163,165,Buyeo
province_2056,1373,969,113,87,91,159,163,165,Buyeo
province_2057,3606,931,113,91,152,160,164,38,Unknown30
province_2058,2487,434,113,91,193,159,163,165,Buyeo
province_2059,3624,860,113,95,61,159,163,165,Buyeo
province_2060,4202,1507,113,104,160,159,163,165,Buyeo
province_2061,4280,1803,113,106,168,159,163,165,Buyeo
province_2062,1082,980,113,107,208,159,163,165,Buyeo
province_2063,3382,879,113,110,177,252,162,98,Unknown56
province_2064,1236,761,113,121,157,159,163,165,Buyeo
province_2065,2336,468,113,130,112,168,28,7,Rome
province_2066,1331,1403,113,134,139,159,163,165,Buyeo
province_2067,1197,1045,113,135,106,159,163,165,Buyeo
province_2068,2278,756,113,140,76,159,163,165,Buyeo
province_2069,2987,383,113,152,157,159,163,165,Buyeo
province_2070,2678,489,113,153,92,159,163,165,Buyeo
province_2071,1565,152,113,156,198,159,163,165,Buyeo
province_2072,2275,771,113,166,81,159,163,165,Buyeo
province_2073,2406,471,113,170,253,168,28,7,Rome
province_2074,2751,1444,113,173,228,159,163,165,Buyeo
province_2075,3008,1001,113,176,74,183,207,88,Hadamut
province_2076,2762,1366,113,179,80,159,163,165,Buyeo
province_2077,3876,1263,113,179,133,159,163,165,Buyeo
province_2078,3507,351,113,180,219,159,163,165,Buyeo
province_2079,2681,564,113,218,94,159,163,165,Buyeo
province_2080,2140,821,113,224,52,159,163,165,Buyeo
province_2081,2821,561,113,239,166,190,85,69,Roman_Clients
province_2082,2835,428,114,51,70,159,163,165,Buyeo
province_2083,2510,1244,114,57,137,159,163,165,Buyeo
province_2084,3394,1003,114,58,141,103,140,53,Chutus
province_2085,1720,1620,114,63,145,159,163,165,Buyeo
province_2086,879,752,114,66,105,159,163,165,Buyeo
province_2087,2856,1349,114,70,57,159,163,165,Buyeo
province_2088,2338,436,114,88,147,168,28,7,Rome
province_2089,2610,1509,114,92,170,159,163,165,Buyeo
province_2090,3867,634,114,101,69,222,58,63,Eastern_Han_Empire
province_2091,1407,958,114,116,53,159,163,165,Buyeo
province_2092,2799,347,114,122,90,159,163,165,Buyeo
province_2093,2954,975,114,129,138,43,89,104,Saba
province_2094,2291,680,114,146,154,168,28,7,Rome
province_2095,1589,1794,114,148,245,159,163,165,Buyeo
province_2096,3481,833,114,152,85,157,101,216,Unknown28
province_2097,2323,630,114,165,150,168,28,7,Rome
province_2098,1093,1018,114,170,174,165,77,91,Unknown33
province_2099,2829,516,114,174,187,159,163,165,Buyeo
province_2100,1562,1581,114,188,128,159,163,165,Buyeo
province_2101,2564,642,114,202,64,168,28,7,Rome
province_2102,2739,1604,114,212,152,159,163,165,Buyeo
province_2103,3839,614,114,238,181,222,58,63,Eastern_Han_Empire
province_2104,850,1097,114,248,51,159,163,165,Buyeo
province_2105,3090,660,114,252,55,242,175,109,Persia
province_2106,2499,444,115,58,200,159,163,165,Buyeo
province_2107,2456,1068,115,62,245,159,163,165,Buyeo
province_2108,976,862,115,77,135,159,163,165,Buyeo
province_2109,3829,902,115,83,132,222,58,63,Eastern_Han_Empire
province_2110,1399,1395,115,104,98,159,163,165,Buyeo
province_2111,3313,768,115,111,74,65,190,187,Unknown4
province_2112,3991,1290,115,121,204,159,163,165,Buyeo
province_2113,927,880,115,126,221,159,163,165,Buyeo
province_2114,1392,1135,115,151,144,159,163,165,Buyeo
province_2115,2422,1054,115,152,153,159,163,165,Buyeo
province_2116,1248,558,115,180,61,159,163,165,Buyeo
province_2117,982,563,115,183,80,159,163,165,Buyeo
province_2118,1623,1337,115,193,76,159,163,165,Buyeo
province_2119,2495,590,115,204,200,168,28,7,Rome
province_2120,699,303,115,221,68,159,163,165,Buyeo
province_2121,2348,498,115,226,69,168,28,7,Rome
province_2122,2511,703,115,226,232,168,28,7,Rome
province_2123,3029,780,115,227,59,255,197,140,Persia_Clients
province_2124,3068,862,115,234,244,255,197,140,Persia_Clients
province_2125,3338,852,116,53,73,159,163,165,Buyeo
province_2126,3854,662,116,56,121,222,58,63,Eastern_Han_Empire
province_2127,2483,467,116,64,210,159,163,165,Buyeo
province_2128,4140,1591,116,67,80,159,163,165,Buyeo
province_2129,4025,1089,116,84,67,159,163,165,Buyeo
province_2130,2529,476,116,87,249,159,163,165,Buyeo
province_2131,2609,560,116,93,168,168,28,7,Rome
province_2132,2800,621,116,114,110,168,28,7,Rome
province_2133,4147,325,116,122,71,159,163,165,Buyeo
province_2134,3186,680,116,127,235,65,190,187,Unknown4
province_2135,2771,2275,116,136,66,159,163,165,Buyeo
province_2136,2485,424,116,145,60,159,163,165,Buyeo
province_2137,3602,739,116,148,128,159,163,165,Buyeo
province_2138,1714,1278,116,165,97,159,163,165,Buyeo
province_2139,4203,1269,116,167,62,159,163,165,Buyeo
province_2140,2533,1025,116,172,51,159,163,165,Buyeo
province_2141,1450,1538,116,179,86,159,163,165,Buyeo
province_2142,1378,627,116,181,71,159,163,165,Buyeo
province_2143,2815,1617,116,192,225,159,163,165,Buyeo
province_2144,1417,1072,116,198,93,159,163,165,Buyeo
province_2145,2751,1243,116,198,170,159,163,165,Buyeo
province_2146,2586,1596,116,200,138,159,163,165,Buyeo
province_2147,2502,1260,116,203,118,159,163,165,Buyeo
province_2148,3491,958,116,209,196,232,9,75,Unknown52
province_2149,3340,719,116,210,68,226,114,91,Unknown51
province_2150,2649,652,116,215,215,168,28,7,Rome
province_2151,2988,1491,116,220,207,159,163,165,Buyeo
province_2152,3669,883,116,221,111,159,163,165,Buyeo
province_2153,3845,1257,116,227,183,159,163,165,Buyeo
province_2154,2334,394,116,228,139,159,163,165,Buyeo
province_2155,2958,695,116,238,210,242,175,109,Persia
province_2156,2596,447,116,254,134,159,163,165,Buyeo
province_2157,2447,1113,117,50,72,159,163,165,Buyeo
province_2158,3317,701,117,52,172,226,114,91,Unknown51
province_2159,2354,583,117,55,255,168,28,7,Rome
province_2160,2381,698,117,62,103,168,28,7,Rome
province_2161,3624,908,117,97,118,159,163,165,Buyeo
province_2162,525,405,117,119,181,159,163,165,Buyeo
province_2163,2499,490,117,128,138,159,163,165,Buyeo
province_2164,2430,539,117,131,105,168,28,7,Rome
province_2165,2926,744,117,134,223,168,28,7,Rome
province_2166,3501,518,117,135,191,158,211,120,Unknown29
province_2167,999,499,117,161,61,159,163,165,Buyeo
province_2168,2645,366,117,165,78,159,163,165,Buyeo
province_2169,3451,984,117,167,153,232,9,75,Unknown52
province_2170,3821,1299,117,174,51,159,163,165,Buyeo
province_2171,3946,491,117,192,161,159,163,165,Buyeo
province_2172,1539,1185,117,202,147,159,163,165,Buyeo
province_2173,2387,526,117,203,190,168,28,7,Rome
province_2174,3626,873,117,204,65,140,201,86,Unknown23
province_2175,3326,853,117,213,83,159,163,165,Buyeo
province_2176,2239,676,117,216,112,168,28,7,Rome
province_2177,2746,771,117,216,126,168,28,7,Rome
province_2178,1337,627,117,220,181,159,163,165,Buyeo
province_2179,3556,519,117,230,218,158,211,120,Unknown29
province_2180,1611,1180,117,231,167,159,163,165,Buyeo
province_2181,2376,529,117,244,136,168,28,7,Rome
province_2182,2819,733,117,245,175,168,28,7,Rome
province_2183,2330,356,117,252,194,159,163,165,Buyeo
province_2184,4222,1548,118,50,249,159,163,165,Buyeo
province_2185,2843,423,118,55,110,159,163,165,Buyeo
province_2186,2917,681,118,56,55,168,28,7,Rome
province_2187,2609,1070,118,67,139,159,163,165,Buyeo
province_2188,2325,1168,118,68,181,159,163,165,Buyeo
province_2189,1468,1705,118,75,246,159,163,165,Buyeo
province_2190,3543,871,118,87,137,157,101,216,Unknown28
province_2191,3269,750,118,100,225,65,190,187,Unknown4
province_2192,2532,334,118,110,53,159,163,165,Buyeo
province_2193,2537,477,118,117,153,159,163,165,Buyeo
province_2194,2974,1180,118,123,122,159,163,165,Buyeo
province_2195,2235,1164,118,124,196,159,163,165,Buyeo
province_2196,1319,1373,118,131,154,159,163,165,Buyeo
province_2197,4189,433,118,133,119,159,163,165,Buyeo
province_2198,789,688,118,133,161,159,163,165,Buyeo
province_2199,2701,230,118,147,228,159,163,165,Buyeo
province_2200,3785,1060,118,153,57,159,163,165,Buyeo
province_2201,2450,545,118,153,116,168,28,7,Rome
province_2202,2442,1149,118,154,90,159,163,165,Buyeo
province_2203,1028,788,118,166,77,159,163,165,Buyeo
province_2204,3288,685,118,167,164,65,190,187,Unknown4
province_2205,1135,691,118,171,135,159,163,165,Buyeo
province_2206,4478,1932,118,175,195,159,163,165,Buyeo
province_2207,2368,766,118,187,96,159,163,165,Buyeo
province_2208,2326,441,118,200,246,168,28,7,Rome
province_2209,1087,971,118,205,142,159,163,165,Buyeo
province_2210,3481,386,118,218,190,159,163,165,Buyeo
province_2211,4139,708,118,230,188,255,255,0,Japan
province_2212,2283,743,118,232,247,159,163,165,Buyeo
province_2213,2997,830,118,248,88,181,180,4,Gerrha
province_2214,2490,329,118,249,236,159,163,165,Buyeo
province_2215,1415,1765,118,251,131,159,163,165,Buyeo
province_2216,2740,775,118,251,149,168,28,7,Rome
province_2217,4020,427,118,251,204,159,163,165,Buyeo
province_2218,2729,1610,119,56,154,159,163,165,Buyeo
province_2219,3596,778,119,60,172,159,163,165,Buyeo
province_2220,2589,482,119,62,84,159,163,165,Buyeo
province_2221,2926,476,119,77,173,159,163,165,Buyeo
province_2222,811,637,119,80,87,159,163,165,Buyeo
province_2223,2538,1530,119,94,211,159,163,165,Buyeo
province_2224,3692,777,119,97,196,159,163,165,Buyeo
province_2225,2779,711,119,99,125,168,28,7,Rome
province_2226,2260,902,119,104,136,159,163,165,Buyeo
province_2227,3979,1067,119,104,184,159,163,165,Buyeo
province_2228,2390,467,119,106,107,168,28,7,Rome
province_2229,1193,701,119,116,161,159,163,165,Buyeo
province_2230,4279,1320,119,129,169,159,163,165,Buyeo
province_2231,1459,2294,119,161,191,159,163,165,Buyeo
province_2232,1431,1854,119,165,160,159,163,165,Buyeo
province_2233,4139,1273,119,167,126,159,163,165,Buyeo
province_2234,2791,478,119,171,153,159,163,165,Buyeo
province_2235,3753,1215,119,171,202,159,163,165,Buyeo
province_2236,970,916,119,172,206,159,163,165,Buyeo
province_2237,2297,710,119,173,95,168,28,7,Rome
province_2238,2337,997,119,177,244,159,163,165,Buyeo
province_2239,2987,1159,119,179,55,159,163,165,Buyeo
province_2240,2328,1028,119,205,167,159,163,165,Buyeo
province_2241,2595,1654,119,221,80,159,163,165,Buyeo
province_2242,2508,1025,119,248,235,159,163,165,Buyeo
province_2243,1343,579,119,253,51,159,163,165,Buyeo
province_2244,3554,853,119,255,56,159,163,165,Buyeo
province_2245,1516,1177,120,52,118,159,163,165,Buyeo
province_2246,1142,708,120,63,139,159,163,165,Buyeo
province_2247,2894,835,120,69,75,159,163,165,Buyeo
province_2248,2592,490,120,72,201,159,163,165,Buyeo
province_2249,3267,768,120,82,230,65,190,187,Unknown4
province_2250,3788,1416,120,89,221,159,163,165,Buyeo
province_2251,2346,704,120,91,145,168,28,7,Rome
province_2252,2790,788,120,91,205,168,28,7,Rome
province_2253,3013,858,120,95,137,181,180,4,Gerrha
province_2254,1681,1338,120,98,235,159,163,165,Buyeo
province_2255,3247,725,120,101,156,65,190,187,Unknown4
province_2256,2228,1049,120,117,90,159,163,165,Buyeo
province_2257,3340,917,120,127,74,216,141,84,Satavahana
province_2258,1610,1243,120,137,81,159,163,165,Buyeo
province_2259,3042,1396,120,137,222,159,163,165,Buyeo
province_2260,2844,673,120,139,231,168,28,7,Rome
province_2261,2141,999,120,141,244,159,163,165,Buyeo
province_2262,4043,839,120,143,72,159,163,165,Buyeo
province_2263,1610,1639,120,150,179,159,163,165,Buyeo
province_2264,3718,1027,120,174,241,159,163,165,Buyeo
province_2265,2756,767,120,175,155,168,28,7,Rome
province_2266,3223,286,120,176,80,159,163,165,Buyeo
province_2267,2716,681,120,180,219,168,28,7,Rome
province_2268,1256,759,120,196,186,159,163,165,Buyeo
province_2269,2876,635,120,213,185,168,28,7,Rome
province_2270,3440,827,120,217,101,73,116,129,Unknown6
province_2271,1488,1235,120,226,133,159,163,165,Buyeo
province_2272,3129,165,120,230,150,159,163,165,Buyeo
province_2273,2844,662,120,233,201,168,28,7,Rome
province_2274,906,755,120,235,172,159,163,165,Buyeo
province_2275,2696,459,120,238,132,159,163,165,Buyeo
province_2276,4363,1502,120,240,239,159,163,165,Buyeo
province_2277,2746,330,120,250,205,159,163,165,Buyeo
province_2278,1782,1443,120,252,159,159,163,165,Buyeo
province_2279,2565,433,120,253,82,159,163,165,Buyeo
province_2280,2340,432,120,255,65,168,28,7,Rome
province_2281,3426,1052,120,255,91,44,86,133,Cholas
province_2282,2465,1024,121,56,190,159,163,165,Buyeo
province_2283,1372,1499,121,88,139,159,163,165,Buyeo
province_2284,1648,1775,121,96,128,159,163,165,Buyeo
province_2285,3050,804,121,105,173,255,197,140,Persia_Clients
province_2286,980,776,121,105,201,159,163,165,Buyeo
province_2287,4017,1707,121,111,242,159,163,165,Buyeo
province_2288,884,740,121,118,137,159,163,165,Buyeo
province_2289,2710,393,121,121,192,159,163,165,Buyeo
province_2290,4030,1387,121,135,80,159,163,165,Buyeo
province_2291,3096,850,121,135,82,159,163,165,Buyeo
province_2292,2592,1484,121,147,64,159,163,165,Buyeo
province_2293,3494,579,121,155,214,158,211,120,Unknown29
province_2294,2856,582,121,157,88,190,85,69,Roman_Clients
province_2295,2460,534,121,158,154,168,28,7,Rome
province_2296,2555,530,121,169,187,168,28,7,Rome
province_2297,2027,669,121,182,161,159,163,165,Buyeo
province_2298,3661,263,121,183,166,159,163,165,Buyeo
province_2299,1656,1772,121,184,73,159,163,165,Buyeo
province_2300,3780,1073,121,187,159,76,93,191,Fugan
province_2301,2935,584,121,197,88,159,163,165,Buyeo
province_2302,2246,631,121,203,54,168,28,7,Rome
province_2303,2789,1391,121,222,184,159,163,165,Buyeo
province_2304,2597,1680,121,230,168,159,163,165,Buyeo
province_2305,1602,1843,121,233,182,159,163,165,Buyeo
province_2306,2910,594,121,235,97,190,85,69,Roman_Clients
province_2307,2633,600,121,235,223,168,28,7,Rome
province_2308,2968,635,121,238,80,168,28,7,Rome
province_2309,2862,498,121,245,118,159,163,165,Buyeo
province_2310,925,606,121,248,176,159,163,165,Buyeo
province_2311,2864,1170,121,248,187,159,163,165,Buyeo
province_2312,1462,1687,121,255,227,159,163,165,Buyeo
province_2313,2515,528,122,50,133,168,28,7,Rome
province_2314,2366,1119,122,54,214,159,163,165,Buyeo
province_2315,3719,1147,122,65,222,80,35,89,Unknown7
province_2316,3821,950,122,71,188,222,58,63,Eastern_Han_Empire
province_2317,1285,627,122,79,180,159,163,165,Buyeo
province_2318,3474,630,122,86,248,222,58,63,Eastern_Han_Empire
province_2319,3756,963,122,92,57,159,163,165,Buyeo
province_2320,3608,860,122,104,74,159,163,165,Buyeo
province_2321,4031,1064,122,109,94,159,163,165,Buyeo
province_2322,4380,439,122,120,62,159,163,165,Buyeo
province_2323,1463,177,122,120,196,159,163,165,Buyeo
province_2324,2257,449,122,128,157,159,163,165,Buyeo
province_2325,1023,830,122,136,238,159,163,165,Buyeo
province_2326,2696,630,122,137,133,168,28,7,Rome
province_2327,1598,548,122,144,250,159,163,165,Buyeo
province_2328,2613,1780,122,145,248,159,163,165,Buyeo
province_2329,2409,554,122,146,102,168,28,7,Rome
province_2330,3878,841,122,150,54,222,58,63,Eastern_Han_Empire
province_2331,1427,1297,122,155,141,159,163,165,Buyeo
province_2332,2642,605,122,156,196,168,28,7,Rome
province_2333,2304,612,122,174,241,168,28,7,Rome
province_2334,2497,461,122,175,127,159,163,165,Buyeo
province_2335,4263,1296,122,181,178,159,163,165,Buyeo
province_2336,2865,207,122,194,164,159,163,165,Buyeo
province_2337,2133,1029,122,195,119,159,163,165,Buyeo
province_2338,3786,680,122,199,225,222,58,63,Eastern_Han_Empire
province_2339,2915,693,122,207,249,168,28,7,Rome
province_2340,2700,656,122,213,55,168,28,7,Rome
province_2341,3032,338,122,213,240,159,163,165,Buyeo
province_2342,4335,1341,122,225,165,159,163,165,Buyeo
province_2343,2887,1142,122,233,196,159,163,165,Buyeo
province_2344,2635,1130,122,234,90,159,163,165,Buyeo
province_2345,824,752,122,248,159,159,163,165,Buyeo
province_2346,4145,1516,122,251,205,159,163,165,Buyeo
province_2347,3867,516,122,252,137,159,163,165,Buyeo
province_2348,2755,1553,123,50,137,159,163,165,Buyeo
province_2349,1540,1149,123,54,189,159,163,165,Buyeo
province_2350,1763,1351,123,74,223,159,163,165,Buyeo
province_2351,2469,503,123,74,241,168,28,7,Rome
province_2352,1265,656,123,78,81,159,163,165,Buyeo
province_2353,997,894,123,86,252,159,163,165,Buyeo
province_2354,3685,872,123,89,253,159,163,165,Buyeo
province_2355,3792,1283,123,100,220,159,163,165,Buyeo
province_2356,3430,954,123,116,82,216,141,84,Satavahana
province_2357,4193,1468,123,138,70,159,163,165,Buyeo
province_2358,4306,953,123,146,182,159,163,165,Buyeo
province_2359,3891,693,123,149,122,222,58,63,Eastern_Han_Empire
province_2360,3742,976,123,160,237,159,163,165,Buyeo
province_2361,2758,1212,123,163,107,159,163,165,Buyeo
province_2362,3959,585,123,163,111,156,85,61,Unknown27
province_2363,1334,417,123,181,235,159,163,165,Buyeo
province_2364,2550,663,123,181,247,168,28,7,Rome
province_2365,3479,849,123,202,147,157,101,216,Unknown28
province_2366,2892,419,123,205,178,159,163,165,Buyeo
province_2367,2670,985,123,206,143,159,163,165,Buyeo
province_2368,4124,1498,123,206,240,159,163,165,Buyeo
province_2369,3348,742,123,207,159,65,190,187,Unknown4
province_2370,2938,608,123,216,206,190,85,69,Roman_Clients
province_2371,2808,647,123,219,208,168,28,7,Rome
province_2372,4372,1643,123,221,152,159,163,165,Buyeo
province_2373,2365,453,123,221,181,168,28,7,Rome
province_2374,2603,485,123,223,131,159,163,165,Buyeo
province_2375,2367,1102,123,224,151,159,163,165,Buyeo
province_2376,2763,776,123,239,130,168,28,7,Rome
province_2377,2629,1726,123,248,158,159,163,165,Buyeo
province_2378,1175,739,123,251,172,159,163,165,Buyeo
province_2379,2943,696,124,59,231,242,175,109,Persia
province_2380,2329,1101,124,61,205,159,163,165,Buyeo
province_2381,1681,1428,124,81,230,159,163,165,Buyeo
province_2382,1526,1757,124,82,58,159,163,165,Buyeo
province_2383,3882,1763,124,83,172,159,163,165,Buyeo
province_2384,1422,1885,124,84,71,159,163,165,Buyeo
province_2385,2769,638,124,84,158,168,28,7,Rome
province_2386,1695,1349,124,86,147,159,163,165,Buyeo
province_2387,2428,322,124,89,237,159,163,165,Buyeo
province_2388,1460,1769,124,104,203,159,163,165,Buyeo
province_2389,2333,530,124,114,70,168,28,7,Rome
province_2390,1063,789,124,115,119,159,163,165,Buyeo
province_2391,1622,1283,124,120,153,159,163,165,Buyeo
province_2392,2726,641,124,129,68,168,28,7,Rome
province_2393,2287,1040,124,135,233,159,163,165,Buyeo
province_2394,2604,542,124,139,126,168,28,7,Rome
province_2395,2463,692,124,146,142,168,28,7,Rome
province_2396,3830,565,124,148,156,159,163,165,Buyeo
province_2397,1618,1736,124,151,67,159,163,165,Buyeo
province_2398,1648,1594,124,163,117,159,163,165,Buyeo
province_2399,3484,891,124,169,177,216,141,84,Satavahana
province_2400,2828,642,124,171,91,168,28,7,Rome
province_2401,3638,781,124,172,101,159,163,165,Buyeo
province_2402,2367,573,124,172,216,168,28,7,Rome
province_2403,1204,718,124,185,183,159,163,165,Buyeo
province_2404,2901,408,124,188,138,159,163,165,Buyeo
province_2405,2594,533,124,191,125,159,163,165,Buyeo
province_2406,1332,666,124,198,144,159,163,165,Buyeo
province_2407,2456,563,124,201,127,168,28,7,Rome
province_2408,1144,775,124,207,114,159,163,165,Buyeo
province_2409,2330,710,124,210,177,168,28,7,Rome
province_2410,801,684,124,213,56,159,163,165,Buyeo
province_2411,1209,736,124,224,145,159,163,165,Buyeo
province_2412,2403,635,124,236,169,168,28,7,Rome
province_2413,1199,438,124,239,109,159,163,165,Buyeo
